sample_id,text,true_label,pred_small,pred_medium,pred_large,confidence_small,confidence_medium,confidence_large,latency_small_ms,latency_medium_ms,latency_large_ms,small_correct,medium_correct,large_correct,all_models_wrong,first_success_model,difficulty_level,estimated_routing_latency_ms
794,it confirms fincher 's status as a film maker who artfully bends technical know-how to the service of psychological insight . ,1,1,1,1,0.9993640780448914,0.9994909763336182,0.9989181756973268,21.331100026145577,42.31580003397539,150.08120000129566,True,True,True,False,small,1,21.331100026145577
795,"the film contains no good jokes , no good scenes , barely a moment when carvey 's saturday night live-honed mimicry rises above the level of embarrassment . ",0,0,0,0,0.9996954202651978,0.9988394379615784,0.999503254890442,23.851900012232363,53.60330000985414,159.90979998605326,True,True,True,False,small,1,23.851900012232363
796,"a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz . ",1,1,1,1,0.9998389482498168,0.9996700286865234,0.998354971408844,25.137599965091795,48.67089999606833,157.69379999255762,True,True,True,False,small,1,25.137599965091795
797,"it 's not original , and , robbed of the element of surprise , it does n't have any huge laughs in its story of irresponsible cops who love to play pranks . ",0,0,0,0,0.9997898936271667,0.9990448355674744,0.999503254890442,25.21499997237697,53.227399999741465,162.95560001162812,True,True,True,False,small,1,25.21499997237697
798,"though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that 's potentially moving , the movie is too predictable and too self-conscious to reach a level of high drama . ",0,0,0,0,0.9993869066238404,0.9924185276031494,0.9995007514953612,24.774199991952628,51.81269999593496,164.2917999997735,True,True,True,False,small,1,24.774199991952628
799,"a tender , witty , captivating film about friendship , love , memory , trust and loyalty . ",1,1,1,1,0.9998834133148192,0.9997547268867492,0.9989157915115356,20.731099997647107,40.35169997951016,138.72980000451207,True,True,True,False,small,1,20.731099997647107
800,"for all its technical virtuosity , the film is so mired in juvenile and near-xenophobic pedagogy that it 's enough to make one pine for the day when godard can no longer handle the rigors of filmmaking . ",0,0,0,0,0.9970431923866272,0.9949826002120972,0.9995051622390748,29.108099988661703,53.49640001077205,194.22130001476037,True,True,True,False,small,1,29.108099988661703
801,"this film seems thirsty for reflection , itself taking on adolescent qualities . ",0,0,0,1,0.9851696491241456,0.5251810550689697,0.9987964630126952,22.11349998833612,37.68319997470826,147.8650000062771,True,True,False,False,small,1,22.11349998833612
802,this nickleby thing might have more homosexual undertones than an eddie murphy film . ,0,0,0,1,0.9880467653274536,0.9796715378761292,0.8822792768478394,22.662200033664703,42.47109999414533,136.26569998450577,True,True,False,False,small,1,22.662200033664703
803,bogdanovich tantalizes by offering a peep show into the lives of the era 's creme de la celluloid . ,1,1,1,1,0.9970809817314148,0.9926952123641968,0.998725950717926,23.82709999801591,49.6370000182651,149.96959996642545,True,True,True,False,small,1,23.82709999801591
804,"but the power of these ( subjects ) is obscured by the majority of the film that shows a stationary camera on a subject that could be mistaken for giving a public oration , rather than contributing to a film 's narrative . ",0,0,0,0,0.9990081191062928,0.9945782423019408,0.9994555115699768,28.66290003294125,53.77950001275167,173.04039996815845,True,True,True,False,small,1,28.66290003294125
805,"irwin is a man with enough charisma and audacity to carry a dozen films , but this particular result is ultimately held back from being something greater . ",0,0,0,0,0.6510830521583557,0.9235767126083374,0.9987667798995972,25.32209997298196,50.57050002506003,153.0756000429392,True,True,True,False,small,1,25.32209997298196
806,griffiths proves she 's that rare luminary who continually raises the standard of her profession . ,1,1,1,1,0.9997994303703308,0.9996763467788696,0.9988779425621032,21.83119999244809,43.00020000664517,140.7805999624543,True,True,True,False,small,1,21.83119999244809
807,"just as moving , uplifting and funny as ever . ",1,1,1,1,0.9998900890350342,0.9996813535690308,0.9988064765930176,19.15910001844168,39.28399999858812,126.29260000539944,True,True,True,False,small,1,19.15910001844168
808,enormously entertaining for moviegoers of any age . ,1,1,1,1,0.999893307685852,0.9996927976608276,0.99882572889328,18.19009997416288,37.55380003713071,123.06519999401644,True,True,True,False,small,1,18.19009997416288
809,"a lean , deftly shot , well-acted , weirdly retro thriller that recalls a raft of '60s and '70s european-set spy pictures . ",1,1,1,1,0.9998615980148317,0.9997069239616394,0.9988588094711304,23.690600006375465,44.99810002744198,162.1241999673657,True,True,True,False,small,1,23.690600006375465
810,"this is a good script , good dialogue , funny even for adults . ",1,1,1,1,0.9998687505722046,0.9997372031211852,0.9989113807678224,22.17279997421429,47.461000038310885,146.10489999176934,True,True,True,False,small,1,22.17279997421429
811,the affectionate loopiness that once seemed congenital to demme 's perspective has a tough time emerging from between the badly dated cutesy-pie mystery scenario and the newfangled hollywood post-production effects . ,0,0,0,0,0.996122419834137,0.9976900815963744,0.9994996786117554,27.347900031600147,49.096600036136806,170.3845000010915,True,True,True,False,small,1,27.347900031600147
812,this surreal gilliam-esque film is also a troubling interpretation of ecclesiastes . ,1,1,0,0,0.9598647952079772,0.7011102437973022,0.9985016584396362,19.644199986942112,42.6053999690339,146.47899998817593,True,False,False,False,small,1,19.644199986942112
813,i can take infantile humor ... but this is the sort of infantile that makes you wonder about changing the director and writer 's diapers . ,0,0,0,0,0.6244654655456543,0.9934412240982056,0.9995042085647584,24.37100000679493,51.62540002493188,147.7121000061743,True,True,True,False,small,1,24.37100000679493
814,"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast . ",0,0,0,0,0.9997583031654358,0.9992092847824096,0.9995007514953612,21.516199980396777,39.18530000373721,126.80580001324417,True,True,True,False,small,1,21.516199980396777
815,a delightful coming-of-age story . ,1,1,1,1,0.9998878240585328,0.9997839331626892,0.9988368153572084,21.002900029998276,35.8554000267759,125.3595000016503,True,True,True,False,small,1,21.002900029998276
816,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe . ",1,1,1,1,0.9992035031318665,0.9994823932647704,0.9988517761230468,24.583099992014468,47.2666000132449,137.1252000099048,True,True,True,False,small,1,24.583099992014468
817,a strangely compelling and brilliantly acted psychological drama . ,1,1,1,1,0.999883770942688,0.999743402004242,0.9988471269607544,18.021799973212183,40.4839999973774,124.91000001318751,True,True,True,False,small,1,18.021799973212183
818,the only excitement comes when the credits finally roll and you get to leave the theater . ,0,0,0,0,0.9963451027870178,0.9912586808204652,0.9994764924049376,20.43330000014976,44.72160001751036,136.92379998974502,True,True,True,False,small,1,20.43330000014976
819,"the movie is dawn of the dead crossed with john carpenter 's ghosts of mars , with zombies not as ghoulish as the first and trains not as big as the second . ",0,0,0,0,0.9872542023658752,0.9905828237533568,0.9914684295654296,25.64950002124533,50.41969998273999,182.35159997129813,True,True,True,False,small,1,25.64950002124533
820,"it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker 's motherland . ",1,1,1,1,0.9998781681060792,0.9994903802871704,0.9987710118293762,23.474899993743747,43.072299973573536,152.67019998282194,True,True,True,False,small,1,23.474899993743747
821,"exciting and direct , with ghost imagery that shows just enough to keep us on our toes . ",1,1,1,1,0.9998716115951538,0.9997747540473938,0.9988884329795836,21.04640001198277,41.81640001479536,146.36800001608208,True,True,True,False,small,1,21.04640001198277
822,it 's a buggy drag . ,0,0,0,0,0.9997678399086,0.9972788691520692,0.9991816878318788,21.085900021716952,31.489299959503118,113.47370001021773,True,True,True,False,small,1,21.085900021716952
823,it wants to tweak them with a taste of tangy new humor . ,1,1,1,1,0.978582203388214,0.9759358763694764,0.997822403907776,19.539000000804663,40.67899996880442,131.8374000256881,True,True,True,False,small,1,19.539000000804663
824,late marriage 's stiffness is unlikely to demonstrate the emotional clout to sweep u.s. viewers off their feet . ,0,0,0,0,0.9953138828277588,0.9978152513504028,0.9994322657585144,21.5747999609448,45.46290001599118,144.95779998833314,True,True,True,False,small,1,21.5747999609448
825,candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work . ,1,1,1,1,0.9998539686203004,0.9997096657752992,0.998929798603058,23.18870002636686,47.16049996204674,161.4789999439381,True,True,True,False,small,1,23.18870002636686
826,a quiet treasure -- a film to be savored . ,1,1,1,1,0.9998559951782228,0.9997159838676452,0.9989073276519777,18.41050002258271,39.2303999979049,127.03109998255968,True,True,True,False,small,1,18.41050002258271
827,"the movie , directed by mick jackson , leaves no cliche unturned , from the predictable plot to the characters straight out of central casting . ",0,0,1,0,0.995023250579834,0.9099850654602052,0.9994155168533324,25.84630000637844,47.79390001203865,159.76030001183972,True,False,True,False,small,1,25.84630000637844
828,"this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a drunken roundhouse , and whatever passes for logic is a factor of the last plot device left standing . ",0,0,0,0,0.9972869157791138,0.9985517859458924,0.9994693398475648,27.174800052307543,47.923200007062405,163.78480003913864,True,True,True,False,small,1,27.174800052307543
829,teen movies have really hit the skids . ,0,1,1,0,0.9979979395866394,0.9791674613952636,0.999474823474884,22.50990003813058,36.69320000335574,120.02049997681752,False,False,True,False,large,3,179.22360001830384
830,"woody allen 's latest is an ambling , broad comedy about all there is to love -- and hate -- about the movie biz . ",1,1,1,1,0.9961259961128236,0.99693101644516,0.9988184571266174,23.73389998683706,46.29909998038784,154.93429999332875,True,True,True,False,small,1,23.73389998683706
831,it 's made with deftly unsettling genre flair . ,1,1,1,1,0.9982864260673524,0.9989522695541382,0.9988811612129213,17.987100000027567,36.63299995241687,130.723400041461,True,True,True,False,small,1,17.987100000027567
832,manages to show life in all of its banality when the intention is quite the opposite . ,0,1,1,0,0.94548362493515,0.8028292059898376,0.998665690422058,22.163999965414405,42.78740001609549,123.45130002358928,False,False,True,False,large,3,188.40270000509918
833,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine . ",0,0,0,0,0.9996439218521118,0.9983274340629578,0.9994975328445436,21.136300056241453,42.82580001745373,150.88540001306683,True,True,True,False,small,1,21.136300056241453
834,collateral damage finally delivers the goods for schwarzenegger fans . ,1,1,1,1,0.9983727931976318,0.9951710104942322,0.9983421564102172,18.074999970849603,36.47049999563024,134.12760000210255,True,True,True,False,small,1,18.074999970849603
835,a giggle-inducing comedy with snappy dialogue and winning performances by an unlikely team of oscar-winners : susan sarandon and goldie hawn . ,1,1,1,1,0.9998784065246582,0.9996681213378906,0.998833954334259,22.361400013323877,49.95720001170412,164.01999996742234,True,True,True,False,small,1,22.361400013323877
